freq,B,4-1,1-1,1-4,C
3082.655,90.8934,93.6476,87.4647,89.5663,93.4251
3083.619,90.8885,93.6387,87.4537,89.5353,93.3762
3084.583,90.8843,93.6327,87.4436,89.5048,93.3266
3085.547,90.8807,93.6296,87.4351,89.476,93.2787
3086.511,90.8775,93.6293,87.429,89.451,93.2363
3087.476,90.8744,93.6314,87.4259,89.4322,93.2034
3088.44,90.8714,93.6357,87.4264,89.4219,93.1842
3089.404,90.8684,93.6419,87.4311,89.422,93.182
3090.368,90.8656,93.6499,87.4398,89.4332,93.1983
3091.333,90.863,93.6594,87.452,89.4549,93.2324
3092.297,90.8604,93.6699,87.4671,89.485,93.2815
3093.261,90.8575,93.6809,87.4837,89.5206,93.3411
3094.225,90.8539,93.6918,87.5006,89.5581,93.4057
3095.19,90.8496,93.7021,87.5167,89.5946,93.4699
3096.154,90.8446,93.7114,87.5314,89.6275,93.529
3097.118,90.8394,93.7193,87.544,89.6555,93.5803
3098.082,90.8342,93.7258,87.5547,89.6781,93.6225
3099.047,90.8294,93.731,87.5637,89.6957,93.6559
3100.011,90.8249,93.7351,87.5712,89.7089,93.6818
3100.975,90.8206,93.7381,87.5775,89.7185,93.7016
3101.939,90.8161,93.7402,87.5828,89.7251,93.7167
3102.904,90.8113,93.7413,87.5871,89.729,93.7279
3103.868,90.8061,93.7416,87.5905,89.7305,93.7356
3104.832,90.8008,93.7409,87.5929,89.73,93.74
3105.796,90.7956,93.7393,87.5942,89.7274,93.741
3106.76,90.7907,93.7369,87.5945,89.7231,93.739
3107.725,90.7861,93.7335,87.5939,89.7172,93.7347
3108.689,90.7814,93.7294,87.5925,89.7102,93.7289
3109.653,90.7765,93.7246,87.5905,89.7023,93.7226
3110.617,90.7712,93.7192,87.5881,89.6939,93.7166
3111.582,90.7655,93.7136,87.5856,89.6857,93.7117
3112.546,90.7596,93.708,87.5833,89.6781,93.7084
3113.51,90.7538,93.7029,87.5815,89.6717,93.7069
3114.474,90.7483,93.6984,87.5803,89.667,93.7076
3115.438,90.743,93.6947,87.5798,89.6642,93.7102
3116.403,90.7377,93.6918,87.58,89.6634,93.7147
3117.367,90.7323,93.6897,87.5806,89.6641,93.7206
3118.331,90.7267,93.6882,87.5815,89.6659,93.7271
3119.295,90.7209,93.687,87.5826,89.6682,93.7337
3120.26,90.7153,93.6861,87.5838,89.6703,93.7396
3121.224,90.7101,93.6855,87.5849,89.6716,93.7445
3122.188,90.7055,93.6851,87.5859,89.6718,93.748
3123.152,90.7014,93.685,87.5869,89.6709,93.7503
3124.117,90.6975,93.685,87.5877,89.669,93.7516
3125.081,90.6937,93.6853,87.5883,89.6663,93.752
3126.045,90.6897,93.6856,87.5886,89.6631,93.7517
3127.009,90.6856,93.6857,87.5886,89.6595,93.7506
3127.974,90.6816,93.6857,87.5882,89.6556,93.7488
3128.938,90.678,93.6854,87.5875,89.6514,93.7464
3129.902,90.6749,93.6849,87.5867,89.6469,93.7435
3130.866,90.6722,93.6843,87.5858,89.6419,93.7405
3131.831,90.6698,93.6837,87.585,89.6366,93.7376
3132.795,90.6673,93.6832,87.5843,89.6312,93.735
3133.759,90.6645,93.6827,87.5837,89.6258,93.7326
3134.723,90.6614,93.6823,87.583,89.6207,93.7305
3135.688,90.6579,93.6817,87.5822,89.6161,93.7283
3136.652,90.6543,93.6808,87.5813,89.612,93.726
3137.616,90.6507,93.6795,87.5802,89.6083,93.7234
3138.58,90.647,93.6777,87.579,89.6046,93.7207
3139.544,90.6431,93.6754,87.5777,89.6009,93.7181
3140.509,90.6389,93.6726,87.5762,89.5969,93.7156
3141.473,90.6343,93.6695,87.5748,89.5925,93.7135
3142.437,90.6294,93.6662,87.5733,89.5876,93.7114
3143.401,90.6244,93.6629,87.5717,89.5823,93.7092
3144.365,90.6195,93.6597,87.5699,89.5766,93.7067
3145.33,90.6148,93.6564,87.5678,89.5705,93.7038
3146.294,90.6103,93.6532,87.5655,89.5642,93.7006
3147.258,90.6059,93.6499,87.5628,89.5577,93.6971
3148.222,90.6015,93.6464,87.5599,89.5512,93.6936
3149.187,90.5969,93.6428,87.5569,89.545,93.6901
3150.151,90.5922,93.6391,87.5539,89.5392,93.6867
3151.115,90.5875,93.6354,87.551,89.5341,93.6833
3152.079,90.583,93.6316,87.5484,89.5296,93.6799
3153.044,90.5786,93.6279,87.5459,89.5256,93.6767
3154.008,90.5742,93.6241,87.5437,89.5218,93.6737
3154.972,90.5695,93.6202,87.5417,89.518,93.6711
3155.936,90.5643,93.6162,87.5397,89.5141,93.669
3156.901,90.5586,93.6121,87.5377,89.5097,93.6672
3157.865,90.5524,93.6078,87.5357,89.5048,93.6656
3158.829,90.546,93.6035,87.5338,89.4996,93.6638
3159.793,90.5397,93.5994,87.5319,89.494,93.6617
3160.758,90.5339,93.5955,87.5301,89.4883,93.6591
3161.722,90.5286,93.5919,87.5285,89.4824,93.6561
3162.686,90.5238,93.5886,87.5269,89.4764,93.6528
3163.65,90.5194,93.5858,87.5255,89.4704,93.6493
3164.615,90.5154,93.5834,87.5242,89.4645,93.6456
3165.579,90.5119,93.5813,87.5229,89.4585,93.6415
3166.543,90.509,93.5794,87.5216,89.4527,93.6372
3167.507,90.5065,93.5778,87.5202,89.4469,93.6324
3168.471,90.5046,93.5761,87.5187,89.4412,93.6272
3169.436,90.5028,93.5743,87.5171,89.4356,93.622
3170.4,90.5008,93.5722,87.5153,89.4301,93.6171
3171.364,90.4984,93.5696,87.5133,89.4246,93.6127
3172.328,90.4955,93.5666,87.5111,89.4191,93.6089
3173.292,90.4922,93.5633,87.5088,89.4137,93.6058
3174.257,90.4887,93.5598,87.5066,89.4084,93.6032
3175.221,90.4851,93.5564,87.5045,89.403,93.601
3176.185,90.4818,93.5532,87.5027,89.3976,93.599
3177.149,90.4785,93.5502,87.5011,89.3921,93.5972
3178.114,90.4752,93.5476,87.4997,89.3867,93.5956
3179.078,90.4715,93.5452,87.4984,89.3814,93.5941
3180.042,90.4674,93.5428,87.497,89.3761,93.5927
3181.006,90.463,93.5405,87.4955,89.3711,93.591
3181.971,90.4584,93.538,87.4937,89.3661,93.5889
3182.935,90.454,93.5353,87.4918,89.3611,93.5861
3183.899,90.4497,93.5326,87.4897,89.3561,93.5828
3184.863,90.4455,93.5297,87.4874,89.351,93.5791
3185.828,90.4413,93.5268,87.4852,89.346,93.5752
3186.792,90.4369,93.5238,87.483,89.3409,93.5716
3187.756,90.4322,93.5207,87.4808,89.3362,93.5684
3188.72,90.4273,93.5174,87.4786,89.3319,93.5657
3189.685,90.4225,93.5139,87.4763,89.3279,93.5633
3190.649,90.4178,93.5102,87.4739,89.3241,93.561
3191.613,90.4134,93.5062,87.4715,89.3204,93.5589
3192.577,90.4093,93.5021,87.469,89.3162,93.5567
3193.542,90.4053,93.4979,87.4666,89.3113,93.5544
3194.506,90.4013,93.4936,87.4642,89.3057,93.5521
3195.47,90.3971,93.4896,87.4621,89.2993,93.5496
3196.434,90.3928,93.4856,87.46,89.2922,93.5468
3197.398,90.3884,93.482,87.4582,89.285,93.5436
3198.363,90.3841,93.4784,87.4564,89.2778,93.54
3199.327,90.3799,93.4751,87.4546,89.271,93.5362
3200.291,90.3757,93.4717,87.4528,89.2648,93.5323
3201.255,90.3714,93.4683,87.4508,89.2593,93.5287
3202.219,90.3669,93.4648,87.4487,89.2545,93.5255
3203.184,90.3622,93.4611,87.4466,89.2501,93.5227
3204.148,90.3574,93.4572,87.4444,89.2459,93.5202
3205.112,90.3527,93.4532,87.4421,89.2417,93.5176
3206.076,90.3482,93.4491,87.4399,89.2372,93.515
3207.041,90.344,93.4449,87.4376,89.2323,93.512
3208.005,90.34,93.4405,87.4353,89.2268,93.5089
3208.969,90.3361,93.4361,87.4329,89.2207,93.5058
3209.933,90.332,93.4317,87.4305,89.2144,93.5027
3210.898,90.3276,93.4272,87.4281,89.2077,93.4997
3211.862,90.3229,93.4227,87.4257,89.2011,93.4966
3212.826,90.3182,93.4184,87.4233,89.1946,93.4933
3213.79,90.3136,93.4141,87.4209,89.1882,93.4895
3214.755,90.309,93.41,87.4185,89.1819,93.4852
3215.719,90.3045,93.406,87.4161,89.1756,93.4806
3216.683,90.2998,93.4021,87.4136,89.1693,93.4757
3217.647,90.2948,93.3982,87.4111,89.1631,93.4709
3218.612,90.2894,93.3944,87.4084,89.1569,93.4663
3219.576,90.2837,93.3907,87.4058,89.151,93.462
3220.54,90.2779,93.387,87.4032,89.1455,93.4579
3221.504,90.2722,93.3833,87.4007,89.1404,93.4541
3222.469,90.2668,93.3796,87.3983,89.1356,93.4506
3223.433,90.2616,93.3758,87.396,89.131,93.4475
3224.397,90.2564,93.3718,87.3936,89.1263,93.4449
3225.361,90.2512,93.3677,87.3912,89.1213,93.4429
3226.325,90.2458,93.3635,87.3888,89.116,93.4414
3227.29,90.2404,93.3593,87.3862,89.1103,93.4401
3228.254,90.235,93.3552,87.3835,89.1046,93.4388
3229.218,90.2297,93.3512,87.3807,89.0989,93.4372
3230.182,90.2248,93.3473,87.3779,89.0935,93.4351
3231.146,90.22,93.3433,87.3753,89.0885,93.4328
3232.111,90.2153,93.3393,87.3727,89.084,93.4303
3233.075,90.2106,93.3353,87.3704,89.0798,93.4278
3234.039,90.2057,93.3311,87.3683,89.0759,93.4254
3235.003,90.2009,93.3268,87.3664,89.0722,93.4231
3235.968,90.1962,93.3224,87.3647,89.0684,93.4206
3236.932,90.1918,93.318,87.3629,89.0643,93.4177
3237.896,90.1876,93.3135,87.3611,89.0598,93.4145
3238.86,90.1836,93.309,87.359,89.0547,93.4109
3239.825,90.1795,93.3045,87.3567,89.0489,93.407
3240.789,90.1754,93.3001,87.3541,89.0424,93.4031
3241.753,90.1712,93.2958,87.3513,89.0354,93.3992
3242.717,90.1669,93.292,87.3487,89.0282,93.3953
3243.682,90.1628,93.2886,87.3462,89.0211,93.3914
3244.646,90.159,93.2858,87.3442,89.0145,93.3875
3245.61,90.1556,93.2835,87.3424,89.0087,93.3837
3246.574,90.1523,93.2815,87.341,89.0038,93.38
3247.539,90.149,93.2795,87.3396,88.9997,93.3765
3248.503,90.1456,93.2773,87.3382,88.9961,93.3733
3249.467,90.1419,93.2747,87.3364,88.9925,93.3701
3250.431,90.1382,93.2717,87.3344,88.9884,93.3669
3251.396,90.1345,93.2684,87.332,88.9836,93.3634
3252.36,90.1311,93.2649,87.3294,88.978,93.3595
3253.324,90.128,93.2613,87.3268,88.9716,93.3553
3254.288,90.1249,93.2579,87.3244,88.9646,93.3508
3255.252,90.1218,93.2546,87.3221,88.9576,93.3464
3256.217,90.1184,93.2515,87.3199,88.9508,93.3422
3257.181,90.1146,93.2485,87.318,88.9443,93.3382
3258.145,90.1105,93.2454,87.316,88.9382,93.334
3259.109,90.1063,93.2423,87.3141,88.9323,93.3296
3260.073,90.1022,93.239,87.312,88.9262,93.3246
3261.038,90.0982,93.2357,87.3097,88.9197,93.3189
3262.002,90.0943,93.2323,87.3071,88.9126,93.3127
3262.966,90.0902,93.2287,87.3042,88.9047,93.306
3263.93,90.0857,93.2251,87.3009,88.8961,93.2989
3264.895,90.0809,93.2213,87.2972,88.887,93.2915
3265.859,90.0757,93.2172,87.293,88.8774,93.2833
3266.823,90.0705,93.2127,87.2884,88.8674,93.2742
3267.787,90.0653,93.2077,87.2834,88.8569,93.2636
3268.752,90.0603,93.2022,87.278,88.8457,93.2511
3269.716,90.0556,93.196,87.2722,88.8335,93.2365
3270.68,90.0509,93.1892,87.2661,88.8197,93.2192
3271.644,90.0463,93.1816,87.2596,88.804,93.1989
3272.609,90.0416,93.1733,87.2528,88.786,93.175
3273.573,90.037,93.1645,87.2457,88.7654,93.1473
3274.537,90.0326,93.1552,87.2383,88.7427,93.1161
3275.501,90.0286,93.1459,87.2309,88.7185,93.0822
3276.466,90.0251,93.1367,87.2237,88.6941,93.0476
3277.43,90.0218,93.128,87.2171,88.6713,93.015
3278.394,90.0186,93.1203,87.2116,88.652,92.9878
3279.358,90.0153,93.1138,87.2077,88.6379,92.9687
3280.323,90.0118,93.1088,87.2055,88.6301,92.9599
3281.287,90.0081,93.1054,87.2052,88.6292,92.9622
3282.251,90.0044,93.1035,87.2065,88.6345,92.9749
3283.215,90.0009,93.103,87.2091,88.6448,92.996
3284.179,89.9974,93.1035,87.2124,88.6585,93.0225
3285.144,89.9941,93.1045,87.2157,88.6733,93.0512
3286.108,89.9908,93.1057,87.2185,88.6875,93.0794
3287.072,89.9873,93.1067,87.2204,88.6997,93.1048
3288.036,89.9835,93.1073,87.2212,88.7092,93.1261
3289,89.9796,93.1074,87.221,88.7157,93.1427
3289.965,89.9757,93.1071,87.22,88.7196,93.155
3290.929,89.9717,93.1064,87.2186,88.7216,93.1637
3291.893,89.9677,93.1055,87.2169,88.7224,93.1697
3292.857,89.9637,93.1045,87.2154,88.7228,93.174
3293.822,89.9593,93.1032,87.214,88.7231,93.1775
3294.786,89.9546,93.1018,87.2127,88.7235,93.1806
3295.75,89.9495,93.1001,87.2114,88.7236,93.1836
3296.714,89.9443,93.0981,87.21,88.723,93.1862
3297.679,89.9392,93.0957,87.2083,88.7213,93.1878
3298.643,89.9343,93.0928,87.2061,88.7179,93.1883
3299.607,89.9297,93.0892,87.2034,88.7128,93.1871
3300.571,89.9252,93.085,87.2002,88.7062,93.1844
3301.536,89.9207,93.0801,87.1964,88.6987,93.1804
3302.5,89.9158,93.0745,87.1923,88.6909,93.1757
3303.464,89.9106,93.0683,87.1879,88.6836,93.1706
3304.428,89.905,93.0618,87.1837,88.6773,93.1658
3305.393,89.8992,93.0552,87.1798,88.6722,93.1616
3306.357,89.8934,93.0488,87.1763,88.6682,93.1582
3307.321,89.8877,93.0426,87.1733,88.665,93.1555
3308.285,89.8819,93.0368,87.171,88.6621,93.1537
3309.25,89.8759,93.0312,87.1691,88.6592,93.1526
3310.214,89.8695,93.0258,87.1676,88.6561,93.1519
3311.178,89.8627,93.0202,87.1663,88.6527,93.1515
3312.142,89.8556,93.0144,87.1651,88.6491,93.1511
3313.106,89.8483,93.0081,87.1638,88.6454,93.1503
3314.071,89.8411,93.0013,87.1624,88.6415,93.1491
3315.035,89.834,92.994,87.1607,88.6375,93.1473
3315.999,89.8269,92.9862,87.1586,88.6333,93.145
3316.963,89.8197,92.9779,87.156,88.6289,93.1425
3317.927,89.8122,92.9692,87.153,88.6242,93.1398
3318.892,89.8042,92.9601,87.1494,88.6193,93.1371
3319.856,89.7958,92.9504,87.1455,88.6141,93.1343
3320.82,89.7871,92.9401,87.1412,88.6088,93.1313
3321.784,89.7782,92.9293,87.1366,88.6034,93.128
3322.749,89.7692,92.9179,87.132,88.5981,93.1244
3323.713,89.76,92.906,87.1274,88.5928,93.1208
3324.677,89.7506,92.8936,87.123,88.5876,93.1173
3325.641,89.7409,92.881,87.1189,88.5827,93.114
3326.606,89.7308,92.868,87.1151,88.578,93.1112
3327.57,89.7206,92.8548,87.1114,88.5734,93.1085
3328.534,89.7102,92.8413,87.1076,88.5687,93.106
3329.498,89.6998,92.8275,87.1037,88.5636,93.1032
3330.463,89.6894,92.8135,87.0993,88.5579,93.1
3331.427,89.679,92.799,87.0943,88.5512,93.0962
3332.391,89.6684,92.7844,87.0888,88.5436,93.0919
3333.355,89.6577,92.7697,87.0828,88.5354,93.0872
3334.32,89.6468,92.7551,87.0765,88.5268,93.0824
3335.284,89.6362,92.7411,87.0703,88.5184,93.0775
3336.248,89.6261,92.7277,87.0645,88.5107,93.0726
3337.212,89.6168,92.7153,87.0594,88.504,93.0679
3338.177,89.6085,92.704,87.0551,88.4983,93.0633
3339.141,89.6011,92.6939,87.0515,88.4937,93.0589
3340.105,89.5945,92.6849,87.0486,88.4897,93.0549
3341.069,89.5886,92.677,87.0462,88.486,93.0513
3342.033,89.5832,92.6702,87.0441,88.4821,93.0478
3342.998,89.5785,92.6645,87.0421,88.4776,93.0445
3343.962,89.5746,92.6599,87.0402,88.4724,93.0409
3344.926,89.5716,92.6563,87.0385,88.4665,93.0369
3345.89,89.5695,92.6539,87.0369,88.4601,93.0325
3346.854,89.5682,92.6525,87.0355,88.4536,93.0279
3347.819,89.5675,92.652,87.0344,88.4474,93.0233
3348.783,89.5674,92.6525,87.0338,88.4419,93.019
3349.747,89.5676,92.6537,87.0335,88.4372,93.0152
3350.711,89.5681,92.6556,87.0336,88.4331,93.0118
3351.676,89.5692,92.6583,87.034,88.4292,93.0087
3352.64,89.5707,92.6616,87.0347,88.425,93.0056
3353.604,89.5728,92.6655,87.0354,88.4203,93.0024
3354.568,89.5753,92.6701,87.0362,88.4149,92.9989
3355.533,89.5779,92.6752,87.037,88.4087,92.9952
3356.497,89.5804,92.6808,87.0376,88.4022,92.9913
3357.461,89.5827,92.6867,87.0383,88.3955,92.9874
3358.425,89.5849,92.693,87.039,88.3887,92.9835
3359.39,89.587,92.6996,87.0397,88.3818,92.9797
3360.354,89.5892,92.7065,87.0405,88.3746,92.9758
3361.318,89.5916,92.7136,87.0414,88.3668,92.972
3362.282,89.5939,92.721,87.0425,88.3586,92.9682
3363.247,89.5962,92.7286,87.0437,88.35,92.9644
3364.211,89.5982,92.7364,87.0452,88.3417,92.9608
3365.175,89.5999,92.7444,87.0468,88.3342,92.9574
3366.139,89.6014,92.7524,87.0487,88.3282,92.9541
3367.104,89.6028,92.7604,87.0508,88.3239,92.9509
3368.068,89.6043,92.768,87.0531,88.3213,92.9478
3369.032,89.6059,92.7753,87.0554,88.3199,92.9448
3369.996,89.6074,92.782,87.0576,88.319,92.9419
3370.96,89.6087,92.788,87.0596,88.3179,92.9393
3371.925,89.6095,92.7933,87.0613,88.3162,92.9371
3372.889,89.6098,92.798,87.0626,88.3135,92.9351
3373.853,89.6095,92.8022,87.0635,88.3099,92.9332
3374.817,89.6091,92.806,87.0642,88.3057,92.9313
3375.781,89.6085,92.8096,87.0646,88.3012,92.9291
3376.746,89.6079,92.8129,87.0649,88.2966,92.9266
3377.71,89.6074,92.8159,87.065,88.292,92.9237
3378.674,89.6067,92.8186,87.0649,88.2874,92.9205
3379.638,89.6058,92.8209,87.0647,88.2825,92.9172
3380.603,89.6048,92.8227,87.0644,88.2774,92.9139
3381.567,89.6037,92.8243,87.0641,88.2717,92.9105
3382.531,89.6026,92.8256,87.0638,88.2654,92.907
3383.495,89.6016,92.8268,87.0636,88.2586,92.9032
3384.46,89.6006,92.8279,87.0634,88.2513,92.8992
3385.424,89.5995,92.829,87.0631,88.2439,92.8948
3386.388,89.598,92.8298,87.0625,88.2366,92.8901
3387.352,89.5959,92.8301,87.0615,88.2298,92.8853
3388.317,89.5932,92.8299,87.06,88.2234,92.8802
3389.281,89.5899,92.8288,87.0579,88.2174,92.8749
3390.245,89.5863,92.827,87.0554,88.2114,92.8694
3391.209,89.5827,92.8245,87.0526,88.2051,92.8635
3392.174,89.579,92.8215,87.0496,88.198,92.8573
3393.138,89.5751,92.8182,87.0464,88.19,92.851
3394.102,89.5709,92.8147,87.0433,88.181,92.8445
3395.066,89.5661,92.811,87.0401,88.1716,92.8382
3396.031,89.5605,92.8072,87.0369,88.1624,92.8321
3396.995,89.554,92.8031,87.0336,88.1539,92.8261
3397.959,89.5469,92.7986,87.0304,88.1466,92.8205
3398.923,89.5391,92.7937,87.0271,88.1407,92.8152
3399.887,89.5308,92.7884,87.024,88.136,92.8107
3400.852,89.522,92.7828,87.021,88.1322,92.807
3401.816,89.5126,92.7771,87.0183,88.129,92.8047
3402.78,89.5029,92.7715,87.0159,88.1259,92.8038
3403.744,89.4932,92.7665,87.0139,88.1227,92.8042
3404.708,89.4842,92.7623,87.0122,88.1194,92.8056
3405.673,89.4767,92.7593,87.0111,88.1162,92.8076
3406.637,89.4714,92.7577,87.0104,88.1131,92.8096
3407.601,89.4689,92.7576,87.0102,88.1103,92.8111
3408.565,89.4693,92.759,87.0106,88.1081,92.812
3409.53,89.4721,92.7616,87.0114,88.1065,92.8121
3410.494,89.4768,92.765,87.0125,88.1048,92.8115
3411.458,89.4825,92.7688,87.0136,88.1034,92.8103
3412.422,89.4883,92.7726,87.0145,88.1023,92.8085
3413.387,89.4936,92.776,87.0151,88.1016,92.8062
3414.351,89.4978,92.7786,87.0153,88.1015,92.8035
3415.315,89.5008,92.7804,87.0151,88.1024,92.8003
3416.279,89.5022,92.7812,87.0144,88.1042,92.7968
3417.244,89.5022,92.7813,87.0135,88.1065,92.7933
3418.208,89.5009,92.7807,87.0125,88.1086,92.7899
3419.172,89.4985,92.7798,87.0114,88.1093,92.7868
3420.136,89.4955,92.7788,87.0106,88.1077,92.7841
3421.101,89.492,92.7779,87.0098,88.103,92.7816
3422.065,89.4884,92.7772,87.0094,88.0953,92.7795
3423.029,89.4848,92.7766,87.0089,88.0853,92.7776
3423.993,89.481,92.7758,87.0084,88.0742,92.7758
3424.958,89.4771,92.7748,87.0076,88.0634,92.7742
3425.922,89.473,92.7733,87.0064,88.054,92.7727
3426.886,89.4689,92.7716,87.005,88.0464,92.7711
3427.85,89.4649,92.7697,87.0035,88.0405,92.7693
3428.814,89.4615,92.7679,87.002,88.0356,92.7673
3429.779,89.4586,92.7664,87.0006,88.031,92.7649
3430.743,89.4563,92.7653,86.9995,88.0261,92.7621
3431.707,89.4545,92.7645,86.9987,88.0208,92.7593
3432.671,89.4528,92.764,86.9981,88.0152,92.7566
3433.635,89.4509,92.7635,86.9976,88.0098,92.754
3434.6,89.4487,92.763,86.997,88.0049,92.7518
3435.564,89.4461,92.7623,86.9963,88.001,92.7495
3436.528,89.4434,92.7613,86.9954,87.9982,92.7472
3437.492,89.4407,92.7598,86.9944,87.9967,92.7446
3438.457,89.4379,92.7578,86.993,87.9965,92.7415
3439.421,89.4352,92.7553,86.9914,87.998,92.7381
3440.385,89.4325,92.7521,86.9894,88.0011,92.7344
3441.349,89.4297,92.7484,86.9871,88.0054,92.7305
3442.314,89.4268,92.7445,86.9846,88.0101,92.7265
3443.278,89.4239,92.7406,86.9821,88.014,92.7223
3444.242,89.4212,92.7374,86.9798,88.0156,92.7179
3445.206,89.4186,92.7349,86.9779,88.0133,92.7133
3446.171,89.4161,92.7333,86.9764,88.0062,92.7085
3447.135,89.4135,92.7327,86.9755,87.9944,92.704
3448.099,89.4106,92.7325,86.9748,87.9791,92.6999
3449.063,89.4073,92.7326,86.9742,87.9619,92.6963
3450.028,89.4035,92.7325,86.9735,87.9449,92.6935
3450.992,89.3995,92.7321,86.9725,87.9296,92.6911
3451.956,89.3955,92.7311,86.9712,87.9171,92.6889
3452.92,89.3916,92.7297,86.9695,87.9077,92.6865
3453.885,89.388,92.728,86.9676,87.9012,92.6839
3454.849,89.3845,92.726,86.9654,87.8971,92.6808
3455.813,89.3809,92.7236,86.963,87.895,92.6776
3456.777,89.377,92.721,86.9605,87.8941,92.6742
3457.741,89.373,92.7182,86.958,87.8942,92.6707
3458.706,89.3688,92.7153,86.9554,87.8944,92.6671
3459.67,89.3649,92.7125,86.9529,87.8943,92.6632
3460.634,89.3613,92.7099,86.9506,87.8933,92.6591
3461.598,89.3581,92.7075,86.9485,87.891,92.6547
3462.563,89.3552,92.7053,86.9466,87.8871,92.6501
3463.527,89.3522,92.7032,86.9448,87.8816,92.6457
3464.491,89.349,92.7011,86.9431,87.8748,92.6418
3465.455,89.3455,92.6989,86.9415,87.8672,92.6383
3466.419,89.3415,92.6965,86.9399,87.8593,92.6352
3467.384,89.3374,92.6939,86.9383,87.8516,92.6324
3468.348,89.3333,92.6911,86.9368,87.8444,92.6294
3469.312,89.3293,92.6881,86.9354,87.8378,92.6263
3470.276,89.3255,92.6847,86.934,87.8318,92.623
3471.241,89.3215,92.6809,86.9327,87.8266,92.6195
3472.205,89.3173,92.6767,86.9312,87.8223,92.6162
3473.169,89.3128,92.6721,86.9293,87.8189,92.613
3474.133,89.3078,92.6671,86.927,87.8169,92.61
3475.098,89.3026,92.6617,86.9242,87.8162,92.607
3476.062,89.2973,92.656,86.9209,87.8168,92.6037
3477.026,89.2919,92.6502,86.9171,87.8185,92.6001
3477.99,89.2865,92.6442,86.9131,87.8208,92.5961
3478.955,89.2809,92.6381,86.909,87.8231,92.592
3479.919,89.2753,92.6321,86.905,87.8248,92.588
3480.883,89.2696,92.6261,86.9012,87.8249,92.5843
3481.847,89.2639,92.6204,86.8978,87.823,92.581
3482.812,89.2585,92.6148,86.8948,87.8189,92.578
3483.776,89.2533,92.6094,86.8922,87.8125,92.5751
3484.74,89.2483,92.604,86.89,87.8044,92.5724
3485.704,89.2432,92.5984,86.8879,87.7951,92.5696
3486.668,89.2378,92.5925,86.8859,87.7854,92.5669
3487.633,89.2319,92.586,86.8838,87.7761,92.5643
3488.597,89.2253,92.5789,86.8816,87.7675,92.5618
3489.561,89.2183,92.5711,86.8792,87.7601,92.5593
3490.525,89.2111,92.563,86.8765,87.754,92.5568
3491.49,89.204,92.5542,86.8736,87.7493,92.5541
3492.454,89.197,92.545,86.8704,87.7458,92.5511
3493.418,89.1901,92.5352,86.867,87.7439,92.5479
3494.382,89.1831,92.5245,86.8632,87.7436,92.5447
3495.346,89.1757,92.5128,86.859,87.7453,92.5415
3496.311,89.1678,92.4999,86.8544,87.7492,92.5383
3497.275,89.1593,92.4859,86.8494,87.7553,92.535
3498.239,89.15,92.4706,86.8439,87.7632,92.5314
3499.203,89.1402,92.4541,86.8381,87.7719,92.527
3500.168,89.1297,92.4365,86.832,87.7801,92.522
3501.132,89.1184,92.4179,86.8257,87.7862,92.5163
3502.096,89.1063,92.3985,86.8195,87.789,92.5104
3503.06,89.0934,92.3786,86.8135,87.7874,92.5046
3504.025,89.0797,92.3584,86.8078,87.7815,92.4993
3504.989,89.0655,92.3382,86.8027,87.7721,92.4948
3505.953,89.0513,92.3181,86.798,87.7605,92.491
3506.917,89.0374,92.2985,86.7938,87.748,92.4876
3507.882,89.0243,92.2799,86.7901,87.7352,92.4846
3508.846,89.0122,92.2628,86.7872,87.7226,92.4818
3509.81,89.0013,92.2478,86.785,87.7098,92.4794
3510.774,88.9919,92.2356,86.7837,87.6964,92.4776
3511.739,88.9843,92.2268,86.7835,87.6827,92.4765
3512.703,88.9787,92.2216,86.7843,87.6689,92.4761
3513.667,88.9755,92.2199,86.7859,87.6564,92.4761
3514.631,88.9746,92.2215,86.7883,87.6467,92.4762
3515.595,88.976,92.2262,86.7911,87.6411,92.4759
3516.56,88.9795,92.2334,86.7942,87.6407,92.475
3517.524,88.9847,92.243,86.7975,87.6459,92.4734
3518.488,88.9913,92.2547,86.801,87.6561,92.471
3519.452,88.9988,92.2682,86.8046,87.6705,92.468
3520.417,89.0072,92.2833,86.8086,87.6873,92.4644
3521.381,89.0161,92.2997,86.8131,87.7049,92.4603
3522.345,89.0256,92.3171,86.8181,87.7216,92.4556
3523.309,89.0355,92.3353,86.8238,87.7355,92.4505
3524.273,89.0454,92.354,86.8302,87.7447,92.4452
3525.238,89.055,92.3732,86.8373,87.7475,92.4399
3526.202,89.0636,92.3924,86.8449,87.7424,92.4351
3527.166,89.071,92.4114,86.8528,87.7292,92.4311
3528.13,89.0769,92.4296,86.8607,87.7093,92.4281
3529.095,89.0814,92.4465,86.8681,87.685,92.4261
3530.059,89.0845,92.4615,86.875,87.6596,92.4249
3531.023,89.0866,92.4746,86.8809,87.636,92.424
3531.987,89.088,92.4856,86.8862,87.6161,92.4234
3532.952,89.0888,92.4948,86.8907,87.6008,92.4227
3533.916,89.0891,92.5025,86.8945,87.5895,92.4219
3534.88,89.0891,92.5089,86.8979,87.5813,92.4212
3535.844,89.0888,92.5141,86.9008,87.5753,92.4204
3536.809,89.0882,92.5182,86.903,87.5711,92.4196
3537.773,89.0872,92.5212,86.9046,87.5694,92.4185
3538.737,89.0859,92.5228,86.9054,87.5713,92.4169
